Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1974","1974","tonnes","38142","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1975","1975","tonnes","42470","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1976","1976","tonnes","42931","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1977","1977","tonnes","49901","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1978","1978","tonnes","67942","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1979","1979","tonnes","69700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1980","1980","tonnes","66800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1981","1981","tonnes","92900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1982","1982","tonnes","114700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1983","1983","tonnes","115000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1984","1984","tonnes","127400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1985","1985","tonnes","132453","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1986","1986","tonnes","115041","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1987","1987","tonnes","92029","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1988","1988","tonnes","66800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1989","1989","tonnes","64100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1990","1990","tonnes","57800","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1991","1991","tonnes","63074","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1992","1992","tonnes","55000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1993","1993","tonnes","60000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1994","1994","tonnes","110600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1995","1995","tonnes","115247","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1996","1996","tonnes","130893","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1997","1997","tonnes","135463","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1998","1998","tonnes","135000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1999","1999","tonnes","125000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2000","2000","tonnes","165000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2001","2001","tonnes","74000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2002","2002","tonnes","32292","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2003","2003","tonnes","68839","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2004","2004","tonnes","102012","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2005","2005","tonnes","53794","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2006","2006","tonnes","67020","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2007","2007","tonnes","80495","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2008","2008","tonnes","62235","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2009","2009","tonnes","57701","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2010","2010","tonnes","51300","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2011","2011","tonnes","116065","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2012","2012","tonnes","131001.52","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2013","2013","tonnes","185009.25","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2014","2014","tonnes","236030.75","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2015","2015","tonnes","116874.34","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2016","2016","tonnes","149662.64","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","256266.76","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","271304.03","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","353343.97","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1961","1961","tonnes","41659","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1962","1962","tonnes","41160","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1963","1963","tonnes","67620","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1964","1964","tonnes","84147","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1965","1965","tonnes","69242","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1966","1966","tonnes","107779","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1967","1967","tonnes","177441","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1968","1968","tonnes","203521","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1969","1969","tonnes","272566","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1970","1970","tonnes","251519","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1971","1971","tonnes","343973","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1972","1972","tonnes","386230","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1973","1973","tonnes","341944","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1974","1974","tonnes","362900","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1975","1975","tonnes","443451","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1976","1976","tonnes","511000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1977","1977","tonnes","554100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1978","1978","tonnes","684300","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1979","1979","tonnes","775804","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1980","1980","tonnes","843574","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1981","1981","tonnes","832572","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1982","1982","tonnes","954083","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1983","1983","tonnes","914317","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1984","1984","tonnes","934498","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1985","1985","tonnes","1128138","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1986","1986","tonnes","1332570","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1987","1987","tonnes","1281700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1988","1988","tonnes","1324453","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1989","1989","tonnes","1467590","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1990","1990","tonnes","1471642","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1991","1991","tonnes","1462862","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1992","1992","tonnes","1636323","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1993","1993","tonnes","1659350","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1994","1994","tonnes","1738117","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1995","1995","tonnes","1991006","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1996","1996","tonnes","1985080","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1997","1997","tonnes","2087607","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1998","1998","tonnes","2091852","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1999","1999","tonnes","2218100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2000","2000","tonnes","2264600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2001","2001","tonnes","2291610","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2002","2002","tonnes","2384980","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2003","2003","tonnes","2456009","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2004","2004","tonnes","2570230","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2005","2005","tonnes","2818779","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2006","2006","tonnes","2868984","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2007","2007","tonnes","2714053","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2008","2008","tonnes","2928057","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2009","2009","tonnes","3451900","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2010","2010","tonnes","3270531","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2011","2011","tonnes","3187339","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2012","2012","tonnes","2850771","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2013","2013","tonnes","3239557","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2014","2014","tonnes","3139263","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2015","2015","tonnes","3160507","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2016","2016","tonnes","3241907","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","3446922","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","3446922","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","3505356","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1961","1961","tonnes","35815","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1962","1962","tonnes","48057","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1963","1963","tonnes","52000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1964","1964","tonnes","52600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1965","1965","tonnes","58000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1966","1966","tonnes","66000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1967","1967","tonnes","64330","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1968","1968","tonnes","63440","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1969","1969","tonnes","101437","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1970","1970","tonnes","119152","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1971","1971","tonnes","122000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1972","1972","tonnes","114500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1973","1973","tonnes","151902","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1974","1974","tonnes","177381","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1975","1975","tonnes","144100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1976","1976","tonnes","177200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1977","1977","tonnes","174249","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1978","1978","tonnes","205400","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1979","1979","tonnes","226700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1980","1980","tonnes","224800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1981","1981","tonnes","210713","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1982","1982","tonnes","232800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1983","1983","tonnes","244074","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1984","1984","tonnes","180683","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1985","1985","tonnes","205860","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1986","1986","tonnes","298400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1987","1987","tonnes","371960","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1988","1988","tonnes","372081","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1989","1989","tonnes","374642","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1990","1990","tonnes","400640","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1991","1991","tonnes","302700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1992","1992","tonnes","362600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1993","1993","tonnes","401142","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1994","1994","tonnes","401961","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1995","1995","tonnes","397333","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1996","1996","tonnes","482500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1997","1997","tonnes","548215","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1998","1998","tonnes","409362","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
