Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1966","1966","tonnes","114200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1967","1967","tonnes","169600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1968","1968","tonnes","170000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1969","1969","tonnes","210000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1970","1970","tonnes","236300","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1971","1971","tonnes","300600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1972","1972","tonnes","347600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1973","1973","tonnes","359800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1974","1974","tonnes","336100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1975","1975","tonnes","278400","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1976","1976","tonnes","319200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1977","1977","tonnes","506300","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1978","1978","tonnes","591500","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1979","1979","tonnes","606400","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1980","1980","tonnes","623900","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1981","1981","tonnes","676200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1982","1982","tonnes","621700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1983","1983","tonnes","626600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1984","1984","tonnes","846400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1985","1985","tonnes","854100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1986","1986","tonnes","868100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1987","1987","tonnes","878600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1988","1988","tonnes","1029900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1989","1989","tonnes","1171700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1990","1990","tonnes","1328000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1991","1991","tonnes","1360600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1992","1992","tonnes","883900","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1993","1993","tonnes","937100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1994","1994","tonnes","1124800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1995","1995","tonnes","1155850","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1996","1996","tonnes","1043144","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1997","1997","tonnes","1372487","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1998","1998","tonnes","1331549","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1999","1999","tonnes","1674230","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2000","2000","tonnes","1567500","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2001","2001","tonnes","1669017","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2002","2002","tonnes","1597647","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2003","2003","tonnes","1597439","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2004","2004","tonnes","2060796","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2005","2005","tonnes","2413504","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2006","2006","tonnes","2331051","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2007","2007","tonnes","2635371","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2008","2008","tonnes","3312802","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2009","2009","tonnes","3638144","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2010","2010","tonnes","3463818","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2011","2011","tonnes","2596512","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2012","2012","tonnes","2061800","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2013","2013","tonnes","2098900","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2014","2014","tonnes","2532900","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2015","2015","tonnes","2401500","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2016","2016","tonnes","2508300","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","2778800","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2018","2018","tonnes","2779100","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2019","2019","tonnes","2640900","P","Provisional official data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1961","1961","tonnes","3960","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1962","1962","tonnes","4611","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1963","1963","tonnes","4000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1964","1964","tonnes","3080","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1965","1965","tonnes","2227","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1966","1966","tonnes","4100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1967","1967","tonnes","5500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1968","1968","tonnes","7000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1969","1969","tonnes","8212","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1970","1970","tonnes","6471","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1971","1971","tonnes","4726","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1972","1972","tonnes","29982","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1973","1973","tonnes","40300","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1974","1974","tonnes","33000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1975","1975","tonnes","25000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1976","1976","tonnes","30000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1977","1977","tonnes","38400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1978","1978","tonnes","76487","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1979","1979","tonnes","84200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1980","1980","tonnes","91100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1981","1981","tonnes","136235","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1982","1982","tonnes","80463","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1983","1983","tonnes","107847","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1984","1984","tonnes","151200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1985","1985","tonnes","174200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1986","1986","tonnes","142400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1987","1987","tonnes","218600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1988","1988","tonnes","289900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1989","1989","tonnes","274400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1990","1990","tonnes","310000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1991","1991","tonnes","270700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1992","1992","tonnes","293000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1993","1993","tonnes","219400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1994","1994","tonnes","300000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1995","1995","tonnes","300000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1996","1996","tonnes","300000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1997","1997","tonnes","241000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1998","1998","tonnes","245000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1999","1999","tonnes","275000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2000","2000","tonnes","266000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2001","2001","tonnes","400000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2002","2002","tonnes","259892","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2003","2003","tonnes","291747","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2004","2004","tonnes","609135","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2005","2005","tonnes","564174","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2006","2006","tonnes","607750","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2007","2007","tonnes","1130750","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2008","2008","tonnes","1130750","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2009","2009","tonnes","843636","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2010","2010","tonnes","1000000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2011","2011","tonnes","1150000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2012","2012","tonnes","1490000","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2013","2013","tonnes","1620000","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2014","2014","tonnes","1783264.91","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2015","2015","tonnes","1837166.2","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2016","2016","tonnes","1642053.64","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","2087754.54","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2018","2018","tonnes","2164718.02","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2019","2019","tonnes","1732598.61","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1961","1961","tonnes","500","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1962","1962","tonnes","500","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1963","1963","tonnes","1000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1964","1964","tonnes","2000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1965","1965","tonnes","3000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1966","1966","tonnes","3000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1967","1967","tonnes","3481","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1968","1968","tonnes","746","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1969","1969","tonnes","2931","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1970","1970","tonnes","1434","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1971","1971","tonnes","1352","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1972","1972","tonnes","1516","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1973","1973","tonnes","704","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1974","1974","tonnes","2345","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1975","1975","tonnes","1475","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1976","1976","tonnes","1490","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1977","1977","tonnes","1916","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1978","1978","tonnes","3182","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1979","1979","tonnes","2200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1980","1980","tonnes","3100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1981","1981","tonnes","2800","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1982","1982","tonnes","10600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1983","1983","tonnes","12000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1984","1984","tonnes","13900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1985","1985","tonnes","13987","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1986","1986","tonnes","14521","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1987","1987","tonnes","8826","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1988","1988","tonnes","1800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1989","1989","tonnes","1751","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1990","1990","tonnes","2930","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1991","1991","tonnes","5500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1992","1992","tonnes","1252","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1993","1993","tonnes","2641","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1994","1994","tonnes","2200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1995","1995","tonnes","7600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1996","1996","tonnes","10000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3104","Nutrient potash K2O (total)","1997","1997","tonnes","7200","X","International reliable sources"
