Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2012","2012","tonnes","678840","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2013","2013","tonnes","875452","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2014","2014","tonnes","936148","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2015","2015","tonnes","993338","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2016","2016","tonnes","1209145","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","1257773","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","1257773","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","1099707","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1961","1961","tonnes","16006","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1962","1962","tonnes","24952","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1963","1963","tonnes","22000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1964","1964","tonnes","23000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1965","1965","tonnes","25000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1966","1966","tonnes","28000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1967","1967","tonnes","23774","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1968","1968","tonnes","45124","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1969","1969","tonnes","64000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1970","1970","tonnes","44000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1971","1971","tonnes","50000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1972","1972","tonnes","39900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1973","1973","tonnes","51018","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1974","1974","tonnes","47774","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1975","1975","tonnes","34000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1976","1976","tonnes","40000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1977","1977","tonnes","40414","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1978","1978","tonnes","49768","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1979","1979","tonnes","51900","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1980","1980","tonnes","53400","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1981","1981","tonnes","47758","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1982","1982","tonnes","55800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1983","1983","tonnes","54830","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1984","1984","tonnes","45184","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1985","1985","tonnes","42778","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1986","1986","tonnes","45100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1987","1987","tonnes","65235","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1988","1988","tonnes","77467","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1989","1989","tonnes","83300","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1990","1990","tonnes","104973","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1991","1991","tonnes","77600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1992","1992","tonnes","73100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1993","1993","tonnes","96500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1994","1994","tonnes","105635","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1995","1995","tonnes","129700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1996","1996","tonnes","145800","X","International reliable sources"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1997","1997","tonnes","148640","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1998","1998","tonnes","118565","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1999","1999","tonnes","142628","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2000","2000","tonnes","124113","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2001","2001","tonnes","148655","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2002","2002","tonnes","129401","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2003","2003","tonnes","129401","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2004","2004","tonnes","129401","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2005","2005","tonnes","137311","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2006","2006","tonnes","148819","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2007","2007","tonnes","205168","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2008","2008","tonnes","79239","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2009","2009","tonnes","65149","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2010","2010","tonnes","92446","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2011","2011","tonnes","150962","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2012","2012","tonnes","80400","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2013","2013","tonnes","201419.31","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2014","2014","tonnes","136121.96","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2015","2015","tonnes","131227.88","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2016","2016","tonnes","157588.36","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","208514.83","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","132990","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","171","Philippines","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","176653.89","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1961","1961","tonnes","4720","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1962","1962","tonnes","6478","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1963","1963","tonnes","11064","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1964","1964","tonnes","9940","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1965","1965","tonnes","11275","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1966","1966","tonnes","24255","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1967","1967","tonnes","35667","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1968","1968","tonnes","38100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1969","1969","tonnes","45300","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1970","1970","tonnes","23544","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1971","1971","tonnes","43339","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1972","1972","tonnes","55900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1973","1973","tonnes","51381","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1974","1974","tonnes","70407","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1975","1975","tonnes","62223","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1976","1976","tonnes","80300","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1977","1977","tonnes","90000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1978","1978","tonnes","104400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1979","1979","tonnes","106908","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1980","1980","tonnes","101600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1981","1981","tonnes","116265","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1982","1982","tonnes","97100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1983","1983","tonnes","141000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1984","1984","tonnes","124200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1985","1985","tonnes","124999","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1986","1986","tonnes","137200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1987","1987","tonnes","147200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1988","1988","tonnes","200833","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1989","1989","tonnes","188823","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1990","1990","tonnes","318337","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1991","1991","tonnes","272300","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1992","1992","tonnes","325700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1993","1993","tonnes","430000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1994","1994","tonnes","374000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1995","1995","tonnes","453000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1996","1996","tonnes","436000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1997","1997","tonnes","423000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1998","1998","tonnes","455000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1999","1999","tonnes","415000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2000","2000","tonnes","383800","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2001","2001","tonnes","422132","X","International reliable sources"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2002","2002","tonnes","421588.13","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2003","2003","tonnes","544496.07","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2004","2004","tonnes","455918.56","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2005","2005","tonnes","314587.1","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2006","2006","tonnes","400286.2","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2007","2007","tonnes","451977.68","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2008","2008","tonnes","349568.05","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2009","2009","tonnes","244686.5","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2010","2010","tonnes","435003.15","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2011","2011","tonnes","422320.46","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2012","2012","tonnes","466774.86","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2013","2013","tonnes","568399.54","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2014","2014","tonnes","532981.05","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2015","2015","tonnes","452408.44","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2016","2016","tonnes","428378.55","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","425026.11","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","367750.11","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","216","Thailand","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","367750.11","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1961","1961","tonnes","75000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1962","1962","tonnes","80000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1963","1963","tonnes","96000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1964","1964","tonnes","81000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1965","1965","tonnes","65000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1966","1966","tonnes","33000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1967","1967","tonnes","30500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1968","1968","tonnes","16940","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1969","1969","tonnes","69770","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1970","1970","tonnes","99100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1971","1971","tonnes","133200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1972","1972","tonnes","72365","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1973","1973","tonnes","74700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1974","1974","tonnes","128500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1975","1975","tonnes","100200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1976","1976","tonnes","51600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1977","1977","tonnes","126000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1978","1978","tonnes","130000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1979","1979","tonnes","30000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1980","1980","tonnes","27576","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1981","1981","tonnes","28152","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1982","1982","tonnes","37980","X","International reliable sources"
"RFN","Fertilizers by Nutrient","237","Viet Nam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1983","1983","tonnes","39400","X","International reliable sources"
